r_datetime,url,title,citation,snippet
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Tocilizumab for severe COVID-19 related illness - A community academic medical center experience.,Cytokine X. 2020 Dec;2(4):100035. doi: 10.1016/j.cytox.2020.100035. Epub 2020 Sep 2.,"We sought to describe outcomes in a series of severely ill patients with COVID-19 CRS following treatment with anti-IL-6/IL-6-Receptor (anti-IL-6/IL-6-R) therapy, including tocilizumab or siltuximab. ..."
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Insufficient evidence exists to use histopathologic subtype to guide treatment of idiopathic multicentric Castleman disease.,Am J Hematol. 2020 Sep 7. doi: 10.1002/ajh.25992. Online ahead of print.,Anti-IL-6 therapy with siltuximab is the only FDA- or EMA-approved treatment based on efficacy and safety in multiple studies. ...NCCN currently recommends siltuximab first-line for iMCD except for patients considered to have HV histopathology. We investigated wheth …
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Effects of IL-6 Signaling Pathway Inhibition on Weight and BMI: A Systematic Review and Meta-Analysis.,Int J Mol Sci. 2020 Aug 31;21(17):E6290. doi: 10.3390/ijms21176290.,
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,The Interplay Between Coagulation and Inflammation Pathways in COVID-19-Associated Respiratory Failure: A Narrative Review.,Pulm Ther. 2020 Aug 25:1-17. doi: 10.1007/s41030-020-00126-5. Online ahead of print.,"., tocilizumab, anakinra, siltuximab) and non-steroidal anti-inflammatory drugs are showing early promising results. Potential newer agents (e.g., Janus kinase inhibitor such as ruxolitinib, baricitinib, fedratinib) are likely to be investigated in clinical trials. ..."
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Interleukin-6 Blocking vs. JAK-STAT Inhibition for Prevention of Lung Injury in Patients with COVID-19.,Infect Dis Ther. 2020 Aug 12. doi: 10.1007/s40121-020-00326-1. Online ahead of print.,"In an effort to reduce the severity of organ dysfunction, including respiratory insufficiency, monoclonal antibodies (Mabs) that block the interleukin-6 receptor, such as tocilizumab, sarilumab, and siltuximab, are under investigation for the treatment of COVID-19. ..."
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Afebrile Pneumonia in a Patient With Multicentric Castleman Disease on Siltuximab: Infection Without Fever on Anti-Interleukin-6 Therapy.,Cureus. 2020 Jul 2;12(7):e8967. doi: 10.7759/cureus.8967.,"Therefore, treatment with agents that bind to IL-6 (such as siltuximab) or block the IL-6 receptor (such as tocilizumab) has been used. ...We postulate that her siltuximab therapy blocked the IL-6-associated fever and constitutional symptoms that normally are a hall …"
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Anti-Inflammatory Properties of Drugs Used to Control COVID-19 and their Effects on the Renin-Angiotensin System and Angiotensin-Converting Enzyme-2.,J Pharm Pharm Sci. 2020;23:259-277. doi: 10.18433/jpps31346.,"., the use of remdesivir, lopinavir, ritonavir, umifenovir (arbidol), oseltamivir, ganciclovir, favipiravir, darunavir, hydroxychloroquine, chloroquine, colchicine, azithromycin, anakinra, canakinumab, tocilizumab, siltuximab, sarilumab, Type 1 interferon, interferon β-1a, …"
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,A systematic review on the efficacy and safety of IL-6 modulatory drugs in the treatment of COVID-19 patients.,Eur Rev Med Pharmacol Sci. 2020 Jul;24(13):7475-7484. doi: 10.26355/eurrev_202007_21916.,"A search has been performed for studies using IL-6 blocking drugs (tocilizumab, siltuximab, and sarilumab) in PubMed, Web of Science, and Scopus. ..."
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Pharmaco-Immunomodulatory Therapy in COVID-19.,Drugs. 2020 Sep;80(13):1267-1292. doi: 10.1007/s40265-020-01367-z.,"Specific immune modulators include anti-cytokines such as interleukin (IL)-1 and IL-6 receptor antagonists (e.g. anakinra, tocilizumab, sarilumab, siltuximab), Janus kinase (JAK) inhibitors (e.g. baricitinib, ruxolitinib), anti-tumor necrosis factor-α (e.g. adalimumab, inf …"
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Siltuximab.,2020 Jul 20. Drugs and Lactation Database (LactMed) [Internet]. Bethesda (MD): National Library of Medicine (US); 2006–.,"No information is available on the clinical use of siltuximab during breastfeeding. Because siltuximab is a large protein molecule with a molecular weight of about 145,000 Da, the amount in milk is likely to be very low and absorption is unlikely because it is proba …"
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,"COVID-19 in children and adolescents in Europe: a multinational, multicentre cohort study.",Lancet Child Adolesc Health. 2020 Sep;4(9):653-661. doi: 10.1016/S2352-4642(20)30177-2. Epub 2020 Jun 25.,"Immunomodulatory medication used included corticosteroids (22 [4%] patients), intravenous immunoglobulin (seven [1%] patients), tocilizumab (four [1%] patients), anakinra (three [1%] patients), and siltuximab (one [<1%] patient). ..."
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Frontline Siltuximab and Rituximab in TAFRO syndrome: A case report.,Eur J Haematol. 2020 Jun 21. doi: 10.1111/ejh.13473. Online ahead of print.,
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,"Potential Role of Anti-interleukin (IL)-6 Drugs in the Treatment of COVID-19: Rationale, Clinical Evidence and Risks.",BioDrugs. 2020 Aug;34(4):415-422. doi: 10.1007/s40259-020-00430-1.,"It is important to critically analyze the available evidence concerning the use of the available anti-IL-6 (siltuximab) and anti-IL-6R (tocilizumab and sarilumab) agents in COVID-19 patients, in terms of both benefit and risk. ..."
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,IL-6 Inhibitors in the Treatment of Serious COVID-19: A Promising Therapy?,Pharmaceut Med. 2020 Aug;34(4):223-231. doi: 10.1007/s40290-020-00342-z.,"Considering the proven role of cytokine dysregulation in causing this hyperinflammation in the lungs with IL-6 being a key driver, particularly in seriously ill COVID-19 patients, it is crucial to further explore selective cytokine blockade with drugs like the IL-6 inhibitors toc …"
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Additive treatment considerations in COVID-19-The clinician's perspective on extracorporeal adjunctive purification techniques.,Artif Organs. 2020 Jun 9:10.1111/aor.13748. doi: 10.1111/aor.13748. Online ahead of print.,"Multiple therapeutic strategies, including antibody therapies (such as Tocilizumab, Sarilumab, Siltuximab), therapeutic plasma exchange (TPE), and blood purification techniques for direct removal of cytokines, including filtration, dialysis (diffusion), and adsorption are …"
2020-09-23T05:55:51Z,https://pubmed.ncbi.nlm.nih.gov/?term=UFT&sort=date&size=20,[Long-Term Survival of a Patient with Metastatic Ovarian Cancer and Local Recurrence of Rectal Cancer].,Gan To Kagaku Ryoho. 2020 Jan;47(1):162-164.,"She received adjuvant therapy with UFT. Three years after the primary resection, metastasis to the right ovary and local recurrence were diagnosed. ..."
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Involvement of interleukin 6 in SARS-CoV-2 infection: siltuximab as a therapeutic option against COVID-19.,Eur J Hosp Pharm. 2020 Sep;27(5):297-298. doi: 10.1136/ejhpharm-2020-002322. Epub 2020 Jun 4.,"The aim of the study was to explore the involvement of interleukin 6 in SARS-CoV-2 infection, and to position the drug siltuximab in the management of severe forms of COVID-19. ...Blockers of this cytokine (tocilizumab, sarilumab and siltuximab) are being studied as …"
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Treatment of severely ill COVID-19 patients with anti-interleukin drugs (COV-AID): A structured summary of a study protocol for a randomised controlled trial.,Trials. 2020 Jun 3;21(1):468. doi: 10.1186/s13063-020-04453-5.,"The experimental arms consist of Anakinra alone (anti-IL-1 binding the IL-1 receptor), Siltuximab alone (anti-IL-6 chimeric antibody), a combination of Siltuximab and Anakinra, Tocilizumab alone (humanised anti-IL-6 receptor antibody) or a combination of Anakinra wi …"
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Repositioning PARP inhibitors for SARS-CoV-2 infection(COVID-19); a new multi-pronged therapy for acute respiratory distress syndrome?,Br J Pharmacol. 2020 Aug;177(16):3635-3645. doi: 10.1111/bph.15137. Epub 2020 Jul 5.,"PARPi may potentiate the effectiveness of tocilizumab, anakinra, sarilumab, adalimumab, canakinumab or siltuximab therapy. The evidence suggests that PARPi would benefit COVID-19 patients and trials should be undertaken...."
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,Clinical outcomes in COVID-19 patients treated with tocilizumab: An individual patient data systematic review.,J Med Virol. 2020 May 21:10.1002/jmv.26038. doi: 10.1002/jmv.26038. Online ahead of print.,"METHODS: We performed a systematic search of PubMed, Embase, and Medline from 22nd April 2020 and again on 27th April 2020 using the following search terms alone or in combination: ""COVID-19,"" ""coronavirus,"" ""SARS-CoV-2,"" ""COVID,"" ""anti-interleukin-6 receptor antibodies,"" ""anti-I …"
2020-09-23T05:55:00Z,https://pubmed.ncbi.nlm.nih.gov/?term=SILTUXIMAB&sort=date&size=20,The Society for Immunotherapy of Cancer perspective on regulation of interleukin-6 signaling in COVID-19-related systemic inflammatory response.,J Immunother Cancer. 2020 May;8(1):e000930. doi: 10.1136/jitc-2020-000930.,
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,"Advances in urologic oncology ""OncoForum"": The best of 2019.",Actas Urol Esp. 2020 Sep 15:S0210-4806(20)30153-4. doi: 10.1016/j.acuro.2020.06.007. Online ahead of print.,"Cabazitaxel has demonstrated a survival benefit in patients with metastatic CRPC, while olaparib showed anti-tumor activity after chemotherapy in those tumors with mutations in DNA repair genes. ...In metastatic CRPC, cabazitaxel and olaparib (targeting mutations) a …"
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,"Quality of life in patients with metastatic prostate cancer following treatment with cabazitaxel versus abiraterone or enzalutamide (CARD): an analysis of a randomised, multicentre, open-label, phase 4 study.",Lancet Oncol. 2020 Sep 11:S1470-2045(20)30449-6. doi: 10.1016/S1470-2045(20)30449-6. Online ahead of print.,"FINDINGS: Between Nov 17, 2015, and Nov 28, 2018, of 303 patients screened, 255 were randomly assigned to cabazitaxel (n=129) or abiraterone or enzalutamide (n=126). ...Pain response was observed in 51 (46%) of 111 patients with cabazitaxel and 21 (19%) of 109 patie …"
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,A surfactant-stripped cabazitaxel micelle formulation optimized with accelerated storage stability.,Pharm Dev Technol. 2020 Sep 16:1-8. doi: 10.1080/10837450.2020.1818780. Online ahead of print.,"Pluronic (Poloxomer) micelles can solubilize cabazitaxel (CTX), a second-generation taxane, and then be subjected to low-temperature ""surfactant-stripping"" to selectively remove loose and free surfactant, thereby increasing the drug-to-surfactant ratio. We previously found …"
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,Taxanes.,2020 Sep 7. LiverTox: Clinical and Research Information on Drug-Induced Liver Injury [Internet]. Bethesda (MD): National Institute of Diabetes and Digestive and Kidney Diseases; 2012–.,"Three taxanes are in clinical use, paclitaxel (Taxol: 1992), docetaxel (Taxotere: 1996) and cabazitaxel (Jevtana: 2010). Paclitaxel was the first compound in this chemical group to be introduced into clinical use and was initially isolated from the bark of the Western yew …"
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,Cabazitaxel.,2020 Sep 7. LiverTox: Clinical and Research Information on Drug-Induced Liver Injury [Internet]. Bethesda (MD): National Institute of Diabetes and Digestive and Kidney Diseases; 2012–.,"Cabazitaxel is a taxane and antineoplastic agent which is currently used in the therapy of castration-resistant metastatic prostate cancer after failure of docetaxel. Therapy with cabazitaxel has been associated with a low rate of serum enzyme elevations, but has no …"
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,Photosensitizer-stabilized self-assembling nanoparticles potentiate chemo/photodynamic efficacy of patient-derived melanoma.,J Control Release. 2020 Sep 1;328:325-338. doi: 10.1016/j.jconrel.2020.08.062. Online ahead of print.,"Ligation of anticancer cabazitaxel (CTX) drugs via a reactive oxygen species-activatable thioketal linkage generates a dimeric TKdC prodrug, and subsequent coassembly with a photosensitizer, chlorin e6 (Ce6), forms colloidal-stable nanoassemblies (termed psTKdC NAs). ..."
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,Molecular docking analysis of docetaxel analogues as duel lipocalin 2 inhibitors.,Bioinformation. 2020 Jun 30;16(6):438-443. doi: 10.6026/97320630016438. eCollection 2020.,"We document 10 analogues (4Deacetyltaxol, 7Acetyltaxol, Cabazitaxel, Cephalomannine, Docetaxal, Deacetyltaxol, Docetaxeltrihydrate, Ortataxel, Paclitaxel, Taxoline) having optimal binding with Lipocalin 2 in comparison with Docetaxel. ..."
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,Cabazitaxel - A Treatment Option in Recurrent Platinum-resistant Ovarian Cancer.,Anticancer Res. 2020 Sep;40(9):5255-5261. doi: 10.21873/anticanres.14529.,"RESULTS: The median number of cabazitaxel infusions was 4 (range=1-18). In general, cabazitaxel was well-tolerated. The fraction of patients alive and without progression after 3 months of treatment was 54% (14/26). ...CONCLUSION: Cabazitaxel holds promise as …"
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,YM155 Reverses Cabazitaxel Resistance in Castration-resistant Prostate Cancer by Reducing Survivin Expression.,Anticancer Res. 2020 Sep;40(9):5091-5095. doi: 10.21873/anticanres.14512.,"MATERIALS AND METHODS: Cabazitaxel resistance was induced in the castration-resistant prostate cancer cell line, 22Rv1-CR. In vitro and in vivo models were used to test the efficacy of YM155 and cabazitaxel. ...CONCLUSION: Inhibition of survivin by YM155 overcomes …"
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,Improved antitumor activity and tolerability of cabazitaxel derived remote-loading liposomes.,Int J Pharm. 2020 Aug 30;589:119814. doi: 10.1016/j.ijpharm.2020.119814. Online ahead of print.,"Two weak-base cabazitaxel derivatives were synthesized, and named CN and CN2. CN exhibited higher cytotoxic effects compared to CN2, and was selected for further study. ...When compared to the commercial formulation of cabazitaxel, JEVTANA®, CN-LPs showed less syste …"
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,Co-delivery of IKBKE siRNA and cabazitaxel by hybrid nanocomplex inhibits invasiveness and growth of triple-negative breast cancer.,Sci Adv. 2020 Jul 15;6(29):eabb0616. doi: 10.1126/sciadv.abb0616. eCollection 2020 Jul.,"Here, we report a hybrid nanocomplex to co-deliver the IKBKE siRNA and cabazitaxel to TNBC to achieve an optimal antitumor effect. ...Encapsulation of cabazitaxel in the nanocomplex enhances the activity of the IKBKE siRNA. The hybrid nanocomplex provides a novel an …"
2020-09-23T05:55:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=CABAZITAXEL&sort=date&size=20,Preparation and Evaluation of Cabazitaxel-Loaded Bovine Serum Albumin Nanoparticles for Prostate Cancer.,Int J Nanomedicine. 2020 Jul 29;15:5333-5344. doi: 10.2147/IJN.S258856. eCollection 2020.,"PURPOSE: Cabazitaxel (CBZ) is a new taxane-based antitumor drug approved by the FDA for the treatment of prostate cancer, especially for patients with advanced prostate cancer for whom docetaxel is ineffective or causes aggravation. ..."
